function,slot,fixed,sentinel,symbolic
clutter_interval_set_final,1,,,
clutter_interval_set_final_value,0,,,
clutter_interval_set_final_value,1,,,
clutter_interval_set_initial,0,,,
clutter_interval_set_initial,1,,,
clutter_interval_set_initial_value,0,,,
clutter_interval_set_initial_value,1,,,
clutter_interval_set_interval,0,,,
clutter_interval_set_interval,1,,,
clutter_interval_validate,0,,,
clutter_interval_validate,1,,,
clutter_keyframe_transition_clear,0,,,
clutter_keyframe_transition_get_key_frame,0,,,
clutter_keyframe_transition_get_key_frame,1,,,
clutter_keyframe_transition_get_key_frame,2,,,
clutter_keyframe_transition_get_key_frame,3,,,
clutter_keyframe_transition_get_key_frame,4,,,
clutter_keyframe_transition_get_n_key_frames,0,,,
clutter_keyframe_transition_set,0,,,
clutter_keyframe_transition_set,1,,,
clutter_keyframe_transition_set,2,,,
clutter_keyframe_transition_set,3,,,
clutter_keyframe_transition_set_key_frame,0,,,
clutter_keyframe_transition_set_key_frame,1,,,
clutter_keyframe_transition_set_key_frame,2,,,
clutter_keyframe_transition_set_key_frame,3,,,
clutter_keyframe_transition_set_key_frame,4,,,
clutter_keyframe_transition_set_key_frames,0,,,
clutter_keyframe_transition_set_key_frames,1,,,
clutter_keyframe_transition_set_key_frames,2,,,1
clutter_keyframe_transition_set_modes,0,,,
clutter_keyframe_transition_set_modes,1,,,
clutter_keyframe_transition_set_modes,2,,,1
clutter_keyframe_transition_set_values,0,,,
clutter_keyframe_transition_set_values,1,,,
clutter_keyframe_transition_set_values,2,,,1
clutter_keysym_to_unicode,0,,,
clutter_knot_copy,0,,,
clutter_knot_equal,0,,,
clutter_knot_equal,1,,,
clutter_knot_free,0,,,
clutter_layout_manager_allocate,0,,,
clutter_layout_manager_allocate,1,,,
clutter_layout_manager_allocate,2,,,
clutter_layout_manager_allocate,3,,,
clutter_layout_manager_begin_animation,0,,,
clutter_layout_manager_begin_animation,1,,,
clutter_layout_manager_begin_animation,2,,,
clutter_layout_manager_child_get,0,,,
clutter_layout_manager_child_get,1,,,
clutter_layout_manager_child_get,2,,,
clutter_layout_manager_child_get,3,,NUL,
clutter_layout_manager_child_get,4,,,
clutter_layout_manager_child_get_property,0,,,
clutter_layout_manager_child_get_property,1,,,
clutter_layout_manager_child_get_property,2,,,
clutter_layout_manager_child_get_property,3,,NUL,
clutter_layout_manager_child_get_property,4,,,
clutter_layout_manager_child_set,0,,,
clutter_layout_manager_child_set,1,,,
clutter_layout_manager_child_set,2,,,
clutter_layout_manager_child_set,3,,NUL,
clutter_layout_manager_child_set,4,,,
clutter_layout_manager_child_set_property,0,,,
clutter_layout_manager_child_set_property,1,,,
clutter_layout_manager_child_set_property,2,,,
clutter_layout_manager_child_set_property,3,,NUL,
clutter_layout_manager_child_set_property,4,,,
clutter_layout_manager_end_animation,0,,,
clutter_layout_manager_find_child_property,0,,,
clutter_layout_manager_find_child_property,1,,NUL,
clutter_layout_manager_get_animation_progress,0,,,
clutter_layout_manager_get_child_meta,0,,,
clutter_layout_manager_get_child_meta,1,,,
clutter_layout_manager_get_child_meta,2,,,
clutter_layout_manager_get_preferred_height,0,,,
clutter_layout_manager_get_preferred_height,1,,,
clutter_layout_manager_get_preferred_height,2,,,
clutter_layout_manager_get_preferred_height,3,,,
clutter_layout_manager_get_preferred_height,4,,,
clutter_layout_manager_get_preferred_width,0,,,
clutter_layout_manager_get_preferred_width,1,,,
clutter_layout_manager_get_preferred_width,2,,,
clutter_layout_manager_get_preferred_width,3,,,
clutter_layout_manager_get_preferred_width,4,,,
clutter_layout_manager_layout_changed,0,,,
clutter_layout_manager_list_child_properties,0,,,
clutter_layout_manager_list_child_properties,1,,,
clutter_layout_manager_set_container,0,,,
clutter_layout_manager_set_container,1,,,
clutter_layout_meta_get_manager,0,,,
clutter_margin_copy,0,,,
clutter_margin_free,0,,,
clutter_matrix_free,0,,,
clutter_matrix_init_from_array,0,,,
clutter_matrix_init_from_array,1,16,,
clutter_matrix_init_from_matrix,0,,,
clutter_matrix_init_from_matrix,1,,,
clutter_matrix_init_identity,0,,,
clutter_media_get_audio_volume,0,,,
clutter_media_get_buffer_fill,0,,,
clutter_media_get_can_seek,0,,,
clutter_media_get_duration,0,,,
clutter_media_get_playing,0,,,
clutter_media_get_progress,0,,,
clutter_media_get_subtitle_font_name,0,,,
clutter_media_get_subtitle_uri,0,,,
clutter_media_get_uri,0,,,
clutter_media_set_audio_volume,0,,,
clutter_media_set_audio_volume,1,,,
clutter_media_set_filename,0,,,
clutter_media_set_filename,1,,NUL,
clutter_media_set_playing,0,,,
clutter_media_set_playing,1,,,
clutter_media_set_progress,0,,,
clutter_media_set_progress,1,,,
clutter_media_set_subtitle_font_name,0,,,
clutter_media_set_subtitle_font_name,1,,NUL,
clutter_media_set_subtitle_uri,0,,,
clutter_media_set_subtitle_uri,1,,NUL,
clutter_media_set_uri,0,,,
clutter_media_set_uri,1,,NUL,
clutter_model_append,0,,,
clutter_model_append,1,,,
clutter_model_appendv,0,,,
clutter_model_appendv,1,,,
clutter_model_appendv,2,,,1
clutter_model_appendv,3,,,1
clutter_model_filter_iter,0,,,
clutter_model_filter_iter,1,,,
clutter_model_filter_row,0,,,
clutter_model_filter_row,1,,,
clutter_model_foreach,0,,,
clutter_model_foreach,1,,,
clutter_model_foreach,2,,,
clutter_model_get_column_name,0,,,
clutter_model_get_column_name,1,,,
clutter_model_get_column_type,0,,,
clutter_model_get_column_type,1,,,
clutter_model_get_filter_set,0,,,
clutter_model_get_first_iter,0,,,
clutter_model_get_iter_at_row,0,,,
clutter_model_get_iter_at_row,1,,,
clutter_model_get_last_iter,0,,,
clutter_model_get_n_columns,0,,,
clutter_model_get_n_rows,0,,,
clutter_model_get_sorting_column,0,,,
clutter_model_insert,0,,,
clutter_model_insert,1,,,
clutter_model_insert,2,,,
clutter_model_insert_value,0,,,
clutter_model_insert_value,1,,,
clutter_model_insert_value,2,,,
clutter_model_insert_value,3,,,
clutter_model_insertv,0,,,
clutter_model_insertv,1,,,
clutter_model_insertv,2,,,
clutter_model_insertv,3,,,2
clutter_model_insertv,4,,,2
clutter_model_iter_copy,0,,,
clutter_model_iter_get,0,,,
clutter_model_iter_get,1,,,
clutter_model_iter_get_model,0,,,
clutter_model_iter_get_row,0,,,
clutter_model_iter_get_valist,0,,,
clutter_model_iter_get_valist,1,,,
clutter_model_iter_get_value,0,,,
clutter_model_iter_get_value,1,,,
clutter_model_iter_get_value,2,,,
clutter_model_iter_is_first,0,,,
clutter_model_iter_is_last,0,,,
clutter_model_iter_next,0,,,
clutter_model_iter_prev,0,,,
clutter_model_iter_set,0,,,
clutter_model_iter_set,1,,,
clutter_model_iter_set_valist,0,,,
clutter_model_iter_set_valist,1,,,
clutter_model_iter_set_value,0,,,
clutter_model_iter_set_value,1,,,
clutter_model_iter_set_value,2,,,
clutter_model_prepend,0,,,
clutter_model_prepend,1,,,
clutter_model_prependv,0,,,
clutter_model_prependv,1,,,
clutter_model_prependv,2,,,1
clutter_model_prependv,3,,,1
clutter_model_remove,0,,,
clutter_model_remove,1,,,
clutter_model_resort,0,,,
clutter_model_set_filter,0,,,
clutter_model_set_filter,1,,,
clutter_model_set_filter,2,,,
clutter_model_set_filter,3,,,
clutter_model_set_names,0,,,
clutter_model_set_names,1,,,
clutter_model_set_names,2,,,1
clutter_model_set_sort,0,,,
clutter_model_set_sort,1,,,
clutter_model_set_sort,2,,,
clutter_model_set_sort,3,,,
clutter_model_set_sort,4,,,
clutter_model_set_sorting_column,0,,,
clutter_model_set_sorting_column,1,,,
clutter_model_set_types,0,,,
clutter_model_set_types,1,,,
clutter_model_set_types,2,,,1
clutter_offscreen_effect_create_texture,0,,,
clutter_offscreen_effect_create_texture,1,,,
clutter_offscreen_effect_create_texture,2,,,
clutter_offscreen_effect_get_target,0,,,
clutter_offscreen_effect_get_target_rect,0,,,
clutter_offscreen_effect_get_target_rect,1,,,
clutter_offscreen_effect_get_target_size,0,,,
clutter_offscreen_effect_get_target_size,1,,,
clutter_offscreen_effect_get_target_size,2,,,
clutter_offscreen_effect_get_texture,0,,,
clutter_offscreen_effect_paint_target,0,,,
clutter_page_turn_effect_get_angle,0,,,
clutter_page_turn_effect_get_period,0,,,
clutter_page_turn_effect_get_radius,0,,,
clutter_page_turn_effect_set_angle,0,,,
clutter_page_turn_effect_set_angle,1,,,
clutter_page_turn_effect_set_period,0,,,
clutter_page_turn_effect_set_period,1,,,
clutter_page_turn_effect_set_radius,0,,,
clutter_page_turn_effect_set_radius,1,,,
clutter_paint_node_add_child,0,,,
clutter_paint_node_add_child,1,,,
clutter_paint_node_add_rectangle,0,,,
clutter_paint_node_add_rectangle,1,,,
clutter_paint_node_add_texture_rectangle,0,,,
clutter_paint_node_add_texture_rectangle,1,,,
clutter_paint_node_add_texture_rectangle,2,,,
clutter_paint_node_add_texture_rectangle,3,,,
clutter_paint_node_add_texture_rectangle,4,,,
clutter_paint_node_add_texture_rectangle,5,,,
clutter_paint_node_ref,0,,,
clutter_paint_node_set_name,0,,,
clutter_paint_node_set_name,1,,NUL,
clutter_paint_node_unref,0,,,
clutter_paint_volume_copy,0,,,
clutter_paint_volume_free,0,,,
clutter_paint_volume_get_depth,0,,,
clutter_paint_volume_get_height,0,,,
clutter_paint_volume_get_origin,0,,,
clutter_paint_volume_get_origin,1,,,
clutter_paint_volume_get_width,0,,,
clutter_paint_volume_set_depth,0,,,
clutter_paint_volume_set_depth,1,,,
clutter_paint_volume_set_from_allocation,0,,,
clutter_paint_volume_set_from_allocation,1,,,
clutter_paint_volume_set_height,0,,,
clutter_paint_volume_set_height,1,,,
clutter_paint_volume_set_origin,0,,,
clutter_paint_volume_set_origin,1,,,
clutter_paint_volume_set_width,0,,,
clutter_paint_volume_set_width,1,,,
clutter_paint_volume_union,0,,,
clutter_paint_volume_union,1,,,
clutter_paint_volume_union_box,0,,,
clutter_paint_volume_union_box,1,,,
clutter_pan_action_get_acceleration_factor,0,,,
clutter_pan_action_get_deceleration,0,,,
clutter_pan_action_get_interpolate,0,,,
clutter_pan_action_get_interpolated_coords,0,,,
clutter_pan_action_get_interpolated_coords,1,,,
clutter_pan_action_get_interpolated_coords,2,,,
clutter_pan_action_get_interpolated_delta,0,,,
clutter_pan_action_get_interpolated_delta,1,,,
clutter_pan_action_get_interpolated_delta,2,,,
clutter_pan_action_get_motion_coords,0,,,
clutter_pan_action_get_motion_coords,1,,,
clutter_pan_action_get_motion_coords,2,,,
clutter_pan_action_get_motion_coords,3,,,
clutter_pan_action_get_motion_delta,0,,,
clutter_pan_action_get_motion_delta,1,,,
clutter_pan_action_get_motion_delta,2,,,
clutter_pan_action_get_motion_delta,3,,,
clutter_pan_action_get_pan_axis,0,,,
clutter_pan_action_set_acceleration_factor,0,,,
clutter_pan_action_set_acceleration_factor,1,,,
clutter_pan_action_set_deceleration,0,,,
clutter_pan_action_set_deceleration,1,,,
clutter_pan_action_set_interpolate,0,,,
clutter_pan_action_set_interpolate,1,,,
clutter_pan_action_set_pan_axis,0,,,
clutter_pan_action_set_pan_axis,1,,,
clutter_param_spec_color,0,,NUL,
clutter_param_spec_color,1,,NUL,
clutter_param_spec_color,2,,NUL,
clutter_param_spec_color,3,,,
clutter_param_spec_color,4,,,
clutter_param_spec_fixed,0,,NUL,
clutter_param_spec_fixed,1,,NUL,
clutter_param_spec_fixed,2,,NUL,
clutter_param_spec_fixed,3,,,
clutter_param_spec_fixed,4,,,
clutter_param_spec_fixed,5,,,
clutter_param_spec_fixed,6,,,
clutter_param_spec_units,0,,NUL,
clutter_param_spec_units,1,,NUL,
clutter_param_spec_units,2,,NUL,
clutter_param_spec_units,3,,,
clutter_param_spec_units,4,,,
clutter_param_spec_units,5,,,
clutter_param_spec_units,6,,,
clutter_param_spec_units,7,,,
clutter_path_add_cairo_path,0,,,
clutter_path_add_cairo_path,1,,,
clutter_path_add_close,0,,,
clutter_path_add_curve_to,0,,,
clutter_path_add_curve_to,1,,,
clutter_path_add_curve_to,2,,,
clutter_path_add_curve_to,3,,,
clutter_path_add_curve_to,4,,,
clutter_path_add_curve_to,5,,,
clutter_path_add_curve_to,6,,,
clutter_path_add_line_to,0,,,
clutter_path_add_line_to,1,,,
clutter_path_add_line_to,2,,,
clutter_path_add_move_to,0,,,
clutter_path_add_move_to,1,,,
clutter_path_add_move_to,2,,,
clutter_path_add_node,0,,,
clutter_path_add_node,1,,,
clutter_path_add_rel_curve_to,0,,,
clutter_path_add_rel_curve_to,1,,,
clutter_path_add_rel_curve_to,2,,,
clutter_path_add_rel_curve_to,3,,,
clutter_path_add_rel_curve_to,4,,,
clutter_path_add_rel_curve_to,5,,,
clutter_path_add_rel_curve_to,6,,,
clutter_path_add_rel_line_to,0,,,
clutter_path_add_rel_line_to,1,,,
clutter_path_add_rel_line_to,2,,,
clutter_path_add_rel_move_to,0,,,
clutter_path_add_rel_move_to,1,,,
clutter_path_add_rel_move_to,2,,,
clutter_path_add_string,0,,,
clutter_path_add_string,1,,NUL,
clutter_path_clear,0,,,
clutter_path_constraint_get_offset,0,,,
clutter_path_constraint_get_path,0,,,
clutter_path_constraint_set_offset,0,,,
clutter_path_constraint_set_offset,1,,,
clutter_path_constraint_set_path,0,,,
clutter_path_constraint_set_path,1,,,
clutter_path_foreach,0,,,
clutter_path_foreach,1,,,
clutter_path_foreach,2,,,
clutter_path_get_description,0,,,
clutter_path_get_length,0,,,
clutter_path_get_n_nodes,0,,,
clutter_path_get_node,0,,,
clutter_path_get_node,1,,,
clutter_path_get_node,2,,,
clutter_path_get_nodes,0,,,
clutter_path_get_position,0,,,
clutter_path_get_position,1,,,
clutter_path_get_position,2,,,
clutter_path_insert_node,0,,,
clutter_path_insert_node,1,,,
clutter_path_insert_node,2,,,
clutter_path_node_copy,0,,,
clutter_path_node_equal,0,,,
clutter_path_node_equal,1,,,
clutter_path_node_free,0,,,
clutter_path_remove_node,0,,,
clutter_path_remove_node,1,,,
clutter_path_replace_node,0,,,
clutter_path_replace_node,1,,,
clutter_path_replace_node,2,,,
clutter_path_set_description,0,,,
clutter_path_set_description,1,,NUL,
clutter_path_to_cairo_path,0,,,
clutter_path_to_cairo_path,1,,,
clutter_point_copy,0,,,
clutter_point_distance,0,,,
clutter_point_distance,1,,,
clutter_point_distance,2,,,
clutter_point_distance,3,,,
clutter_point_equals,0,,,
clutter_point_equals,1,,,
clutter_point_free,0,,,
clutter_point_init,0,,,
clutter_point_init,1,,,
clutter_point_init,2,,,
clutter_property_transition_get_property_name,0,,,
clutter_property_transition_set_property_name,0,,,
clutter_property_transition_set_property_name,1,,NUL,
clutter_rect_clamp_to_pixel,0,,,
clutter_rect_contains_point,0,,,
clutter_rect_contains_point,1,,,
clutter_rect_contains_rect,0,,,
clutter_rect_contains_rect,1,,,
clutter_rect_copy,0,,,
clutter_rect_equals,0,,,
clutter_rect_equals,1,,,
clutter_rect_free,0,,,
clutter_rect_get_center,0,,,
clutter_rect_get_center,1,,,
clutter_rect_get_height,0,,,
clutter_rect_get_width,0,,,
clutter_rect_get_x,0,,,
clutter_rect_get_y,0,,,
clutter_rect_init,0,,,
clutter_rect_init,1,,,
clutter_rect_init,2,,,
clutter_rect_init,3,,,
clutter_rect_init,4,,,
clutter_rect_inset,0,,,
clutter_rect_inset,1,,,
clutter_rect_inset,2,,,
clutter_rect_intersection,0,,,
clutter_rect_intersection,1,,,
clutter_rect_intersection,2,,,
clutter_rect_normalize,0,,,
clutter_rect_offset,0,,,
clutter_rect_offset,1,,,
clutter_rect_offset,2,,,
clutter_rect_union,0,,,
clutter_rect_union,1,,,
clutter_rect_union,2,,,
clutter_rectangle_get_border_color,0,,,
clutter_rectangle_get_border_color,1,,,
clutter_rectangle_get_border_width,0,,,
clutter_rectangle_get_color,0,,,
clutter_rectangle_get_color,1,,,
clutter_rectangle_set_border_color,0,,,
clutter_rectangle_set_border_color,1,,,
clutter_rectangle_set_border_width,0,,,
clutter_rectangle_set_border_width,1,,,
clutter_rectangle_set_color,0,,,
clutter_rectangle_set_color,1,,,
clutter_redraw,0,,,
clutter_score_append,0,,,
clutter_score_append,1,,,
clutter_score_append,2,,,
clutter_score_append_at_marker,0,,,
clutter_score_append_at_marker,1,,,
clutter_score_append_at_marker,2,,NUL,
clutter_score_append_at_marker,3,,,
clutter_score_get_loop,0,,,
clutter_score_get_timeline,0,,,
clutter_score_get_timeline,1,,,
clutter_score_is_playing,0,,,
clutter_score_list_timelines,0,,,
clutter_score_pause,0,,,
clutter_score_remove,0,,,
clutter_score_remove,1,,,
clutter_score_remove_all,0,,,
clutter_score_rewind,0,,,
clutter_score_set_loop,0,,,
clutter_score_set_loop,1,,,
clutter_score_start,0,,,
clutter_score_stop,0,,,
clutter_script_add_search_paths,0,,,
clutter_script_add_search_paths,1,,,2
clutter_script_add_search_paths,2,,,
clutter_script_add_states,0,,,
clutter_script_add_states,1,,NUL,
clutter_script_add_states,2,,,
clutter_script_connect_signals,0,,,
clutter_script_connect_signals,1,,,
clutter_script_connect_signals_full,0,,,
clutter_script_connect_signals_full,1,,,
clutter_script_connect_signals_full,2,,,
clutter_script_ensure_objects,0,,,
clutter_script_get_object,0,,,
clutter_script_get_object,1,,NUL,
clutter_script_get_objects,0,,,
clutter_script_get_objects,1,,NUL,
clutter_script_get_objects,2,,,
clutter_script_get_states,0,,,
clutter_script_get_states,1,,NUL,
clutter_script_get_translation_domain,0,,,
clutter_script_get_type_from_name,0,,,
clutter_script_get_type_from_name,1,,NUL,
clutter_script_list_objects,0,,,
clutter_script_load_from_data,0,,,
clutter_script_load_from_data,1,,NUL,
clutter_script_load_from_data,2,,,
clutter_script_load_from_file,0,,,
clutter_script_load_from_file,1,,NUL,
clutter_script_load_from_resource,0,,,
clutter_script_load_from_resource,1,,NUL,
clutter_script_lookup_filename,0,,,
clutter_script_lookup_filename,1,,NUL,
clutter_script_set_translation_domain,0,,,
clutter_script_set_translation_domain,1,,NUL,
clutter_script_unmerge_objects,0,,,
clutter_script_unmerge_objects,1,,,
clutter_scriptable_get_id,0,,,
clutter_scriptable_parse_custom_node,0,,,
clutter_scriptable_parse_custom_node,1,,,
clutter_scriptable_parse_custom_node,2,,,
clutter_scriptable_parse_custom_node,3,,NUL,
clutter_scriptable_parse_custom_node,4,,,
clutter_scriptable_set_custom_property,0,,,
clutter_scriptable_set_custom_property,1,,,
clutter_scriptable_set_custom_property,2,,NUL,
clutter_scriptable_set_custom_property,3,,,
clutter_scriptable_set_id,0,,,
clutter_scriptable_set_id,1,,NUL,
clutter_scroll_actor_get_scroll_mode,0,,,
clutter_scroll_actor_scroll_to_point,0,,,
clutter_scroll_actor_scroll_to_point,1,,,
clutter_scroll_actor_scroll_to_rect,0,,,
clutter_scroll_actor_scroll_to_rect,1,,,
clutter_scroll_actor_set_scroll_mode,0,,,
clutter_scroll_actor_set_scroll_mode,1,,,
clutter_set_default_frame_rate,0,,,
clutter_set_font_flags,0,,,
clutter_set_motion_events_enabled,0,,,
clutter_set_windowing_backend,0,,NUL,
clutter_shader_compile,0,,,
clutter_shader_effect_get_program,0,,,
clutter_shader_effect_get_shader,0,,,
clutter_shader_effect_set_shader_source,0,,,
clutter_shader_effect_set_shader_source,1,,NUL,
clutter_shader_effect_set_uniform,0,,,
clutter_shader_effect_set_uniform,1,,NUL,
clutter_shader_effect_set_uniform,2,,,
clutter_shader_effect_set_uniform,3,,,
clutter_shader_effect_set_uniform,4,,,
clutter_shader_effect_set_uniform_value,0,,,
clutter_shader_effect_set_uniform_value,1,,NUL,
clutter_shader_effect_set_uniform_value,2,,,
clutter_shader_get_cogl_fragment_shader,0,,,
clutter_shader_get_cogl_program,0,,,
clutter_shader_get_cogl_vertex_shader,0,,,
clutter_shader_get_fragment_source,0,,,
clutter_shader_get_is_enabled,0,,,
clutter_shader_get_vertex_source,0,,,
clutter_shader_is_compiled,0,,,
clutter_shader_release,0,,,
clutter_shader_set_fragment_source,0,,,
clutter_shader_set_fragment_source,1,,NUL,
clutter_shader_set_fragment_source,2,,,
clutter_shader_set_is_enabled,0,,,
clutter_shader_set_is_enabled,1,,,
clutter_shader_set_uniform,0,,,
clutter_shader_set_uniform,1,,NUL,
clutter_shader_set_uniform,2,,,
clutter_shader_set_vertex_source,0,,,
clutter_shader_set_vertex_source,1,,NUL,
clutter_shader_set_vertex_source,2,,,
clutter_size_copy,0,,,
clutter_size_equals,0,,,
clutter_size_equals,1,,,
clutter_size_free,0,,,
clutter_size_init,0,,,
clutter_size_init,1,,,
clutter_size_init,2,,,
clutter_snap_constraint_get_edges,0,,,
clutter_snap_constraint_get_edges,1,,,
clutter_snap_constraint_get_edges,2,,,
clutter_snap_constraint_get_offset,0,,,
clutter_snap_constraint_get_source,0,,,
clutter_snap_constraint_set_edges,0,,,
clutter_snap_constraint_set_edges,1,,,
clutter_snap_constraint_set_edges,2,,,
clutter_snap_constraint_set_offset,0,,,
clutter_snap_constraint_set_offset,1,,,
clutter_snap_constraint_set_source,0,,,
clutter_snap_constraint_set_source,1,,,
clutter_stage_ensure_current,0,,,
clutter_stage_ensure_redraw,0,,,
clutter_stage_ensure_viewport,0,,,
clutter_stage_event,0,,,
clutter_stage_event,1,,,
clutter_stage_get_accept_focus,0,,,
clutter_stage_get_actor_at_pos,0,,,
clutter_stage_get_actor_at_pos,1,,,
clutter_stage_get_actor_at_pos,2,,,
clutter_stage_get_actor_at_pos,3,,,
clutter_stage_get_color,0,,,
clutter_stage_get_color,1,,,
clutter_stage_get_fog,0,,,
clutter_stage_get_fog,1,,,
clutter_stage_get_fullscreen,0,,,
clutter_stage_get_key_focus,0,,,
clutter_stage_get_minimum_size,0,,,
clutter_stage_get_minimum_size,1,,,
clutter_stage_get_minimum_size,2,,,
clutter_stage_get_motion_events_enabled,0,,,
clutter_stage_get_no_clear_hint,0,,,
clutter_stage_get_perspective,0,,,
clutter_stage_get_perspective,1,,,
clutter_stage_get_redraw_clip_bounds,0,,,
clutter_stage_get_redraw_clip_bounds,1,,,
clutter_stage_get_throttle_motion_events,0,,,
clutter_stage_get_title,0,,,
clutter_stage_get_use_alpha,0,,,
clutter_stage_get_use_fog,0,,,
clutter_stage_get_user_resizable,0,,,
clutter_stage_hide_cursor,0,,,
clutter_stage_is_default,0,,,
clutter_stage_manager_get_default_stage,0,,,
clutter_stage_manager_list_stages,0,,,
clutter_stage_manager_peek_stages,0,,,
clutter_stage_manager_set_default_stage,0,,,
clutter_stage_manager_set_default_stage,1,,,
clutter_stage_queue_redraw,0,,,
clutter_stage_read_pixels,0,,,
clutter_stage_read_pixels,1,,,
clutter_stage_read_pixels,2,,,
clutter_stage_read_pixels,3,,,
clutter_stage_read_pixels,4,,,
clutter_stage_set_accept_focus,0,,,
clutter_stage_set_accept_focus,1,,,
clutter_stage_set_color,0,,,
clutter_stage_set_color,1,,,
clutter_stage_set_fog,0,,,
clutter_stage_set_fog,1,,,
clutter_stage_set_fullscreen,0,,,
clutter_stage_set_fullscreen,1,,,
clutter_stage_set_key_focus,0,,,
clutter_stage_set_key_focus,1,,,
clutter_stage_set_minimum_size,0,,,
clutter_stage_set_minimum_size,1,,,
clutter_stage_set_minimum_size,2,,,
clutter_stage_set_motion_events_enabled,0,,,
clutter_stage_set_motion_events_enabled,1,,,
clutter_stage_set_no_clear_hint,0,,,
clutter_stage_set_no_clear_hint,1,,,
clutter_stage_set_perspective,0,,,
clutter_stage_set_perspective,1,,,
clutter_stage_set_throttle_motion_events,0,,,
clutter_stage_set_throttle_motion_events,1,,,
clutter_stage_set_title,0,,,
clutter_stage_set_title,1,,NUL,
clutter_stage_set_use_alpha,0,,,
clutter_stage_set_use_alpha,1,,,
clutter_stage_set_use_fog,0,,,
clutter_stage_set_use_fog,1,,,
clutter_stage_set_user_resizable,0,,,
clutter_stage_set_user_resizable,1,,,
clutter_stage_show_cursor,0,,,
clutter_state_get_animator,0,,,
clutter_state_get_animator,1,,NUL,
clutter_state_get_animator,2,,NUL,
clutter_state_get_duration,0,,,
clutter_state_get_duration,1,,NUL,
clutter_state_get_duration,2,,NUL,
clutter_state_get_keys,0,,,
clutter_state_get_keys,1,,NUL,
clutter_state_get_keys,2,,NUL,
clutter_state_get_keys,3,,,
clutter_state_get_keys,4,,NUL,
clutter_state_get_state,0,,,
clutter_state_get_states,0,,,
clutter_state_get_timeline,0,,,
clutter_state_key_get_mode,0,,,
clutter_state_key_get_object,0,,,
clutter_state_key_get_post_delay,0,,,
clutter_state_key_get_pre_delay,0,,,
clutter_state_key_get_property_name,0,,,
clutter_state_key_get_property_type,0,,,
clutter_state_key_get_source_state_name,0,,,
clutter_state_key_get_target_state_name,0,,,
clutter_state_key_get_value,0,,,
clutter_state_key_get_value,1,,,
clutter_state_remove_key,0,,,
clutter_state_remove_key,1,,NUL,
clutter_state_remove_key,2,,NUL,
clutter_state_remove_key,3,,,
clutter_state_remove_key,4,,NUL,
clutter_state_set,0,,,
clutter_state_set,1,,NUL,
clutter_state_set,2,,NUL,
clutter_state_set,3,,,
clutter_state_set,4,,NUL,
clutter_state_set,5,,,
clutter_state_set,6,,,
clutter_state_set_animator,0,,,
clutter_state_set_animator,1,,NUL,
clutter_state_set_animator,2,,NUL,
clutter_state_set_animator,3,,,
clutter_state_set_duration,0,,,
clutter_state_set_duration,1,,NUL,
clutter_state_set_duration,2,,NUL,
clutter_state_set_duration,3,,,
clutter_state_set_key,0,,,
clutter_state_set_key,1,,NUL,
clutter_state_set_key,2,,NUL,
clutter_state_set_key,3,,,
clutter_state_set_key,4,,NUL,
clutter_state_set_key,5,,,
clutter_state_set_key,6,,,
clutter_state_set_key,7,,,
clutter_state_set_key,8,,,
clutter_state_set_state,0,,,
clutter_state_set_state,1,,NUL,
clutter_state_warp_to_state,0,,,
clutter_state_warp_to_state,1,,NUL,
clutter_table_layout_get_alignment,0,,,
clutter_table_layout_get_alignment,1,,,
clutter_table_layout_get_alignment,2,,,
clutter_table_layout_get_alignment,3,,,
clutter_table_layout_get_column_count,0,,,
clutter_table_layout_get_column_spacing,0,,,
clutter_table_layout_get_easing_duration,0,,,
clutter_table_layout_get_easing_mode,0,,,
clutter_table_layout_get_expand,0,,,
clutter_table_layout_get_expand,1,,,
clutter_table_layout_get_expand,2,,,
clutter_table_layout_get_expand,3,,,
clutter_table_layout_get_fill,0,,,
clutter_table_layout_get_fill,1,,,
clutter_table_layout_get_fill,2,,,
clutter_table_layout_get_fill,3,,,
clutter_table_layout_get_row_count,0,,,
clutter_table_layout_get_row_spacing,0,,,
clutter_table_layout_get_span,0,,,
clutter_table_layout_get_span,1,,,
clutter_table_layout_get_span,2,,,
clutter_table_layout_get_span,3,,,
clutter_table_layout_get_use_animations,0,,,
clutter_table_layout_pack,0,,,
clutter_table_layout_pack,1,,,
clutter_table_layout_pack,2,,,
clutter_table_layout_pack,3,,,
clutter_table_layout_set_alignment,0,,,
clutter_table_layout_set_alignment,1,,,
clutter_table_layout_set_alignment,2,,,
clutter_table_layout_set_alignment,3,,,
clutter_table_layout_set_column_spacing,0,,,
clutter_table_layout_set_column_spacing,1,,,
clutter_table_layout_set_easing_duration,0,,,
clutter_table_layout_set_easing_duration,1,,,
clutter_table_layout_set_easing_mode,0,,,
clutter_table_layout_set_easing_mode,1,,,
clutter_table_layout_set_expand,0,,,
clutter_table_layout_set_expand,1,,,
clutter_table_layout_set_expand,2,,,
clutter_table_layout_set_expand,3,,,
clutter_table_layout_set_fill,0,,,
clutter_table_layout_set_fill,1,,,
clutter_table_layout_set_fill,2,,,
clutter_table_layout_set_fill,3,,,
clutter_table_layout_set_row_spacing,0,,,
clutter_table_layout_set_row_spacing,1,,,
clutter_table_layout_set_span,0,,,
clutter_table_layout_set_span,1,,,
clutter_table_layout_set_span,2,,,
